year	tmax
1877	23.5
1877	17.8
1877	17.5
1877	23.3
1877	23.8
1877	23.8
1877	22.8
1877	24.5
1877	23.5
1877	25.0
1877	27.7
1877	25.3
1877	19.8
1877	19.2
1877	22.4
1877	15.0
1877	24.5
1877	25.0
1877	23.5
1877	26.0
1877	26.0
1877	22.3
1877	22.8
1877	21.3
1877	20.0
1877	20.0
1877	21.0
1877	20.8
1877	19.2
1877	20.0
1877	22.2
1877	21.5
1877	21.8
1877	21.0
1877	21.4
1877	21.8
1877	22.2
1877	23.8
1877	23.4
1877	26.0
1877	25.4
1877	25.0
1877	21.8
1877	16.2
1877	16.5
1877	16.0
1877	22.2
1877	19.8
1877	19.0
1877	19.0
1877	20.0
1877	18.3
1877	18.2
1877	19.2
1877	15.7
1877	16.0
1877	16.0
1877	16.0
1877	16.2
1877	15.5
1877	17.3
1877	18.2
1877	13.0
1877	16.1
1877	15.0
1877	16.0
1877	13.8
1877	17.5
1877	17.3
1877	18.5
1877	17.0
1877	13.8
1877	12.5
1877	12.5
1877	11.0
1877	9.5
1877	7.0
1877	9.0
1877	8.2
1877	8.0
1877	8.0
1877	7.3
1877	10.3
1877	14.2
1877	16.0
1877	14.5
1877	10.0
1877	12.0
1877	11.4
1877	9.0
1877	10.8
1877	10.3
1877	10.5
1877	11.3
1877	8.0
1877	7.5
1877	11.0
1877	10.8
1877	8.8
1877	9.3
1877	14.5
1877	15.3
1877	12.0
1877	7.8
1877	3.0
1877	3.3
1877	7.3
1877	3.5
1877	9.0
1877	11.6
1877	7.8
1877	8.0
1877	8.5
1877	6.7
1877	5.8
1877	5.6
1877	7.1
1877	7.6
1877	7.5
1877	7.8
1877	7.2
1877	7.5
1877	8.3
1877	11.0
1877	11.2
1877	8.8
1877	7.7
1877	8.0
1877	8.3
1877	8.0
1877	7.8
1877	8.0
1877	9.2
1877	10.3
1877	9.0
1877	6.5
1877	7.2
1877	6.2
1877	6.5
1877	5.8
1877	7.3
1877	5.5
1877	3.5
1877	3.7
1877	2.8
1877	3.5
1877	4.4
1877	5.5
1877	5.7
1877	5.4
1877	5.3
1877	4.5
1877	4.0
1877	4.7
1877	5.4
1877	4.8
1877	4.4
1877	5.3
1877	2.8
1877	3.0
1877	3.7
1877	1.8
1877	1.8
1877	1.3
1877	1.0
1877	-2.5
1877	-0.3
1877	2.4
1877	2.5
1877	1.2
1877	0.7
1877	1.5
1877	1.5
1877	1.0
1877	0.0
1877	-0.2
1877	-4.6
1877	-2.2
1877	2.3
1878	0.6
1878	2.0
1878	2.8
1878	2.6
1878	-3.6
1878	0.5
1878	-2.0
1878	-3.8
1878	-7.5
1878	-5.3
1878	-1.2
1878	0.5
1878	2.7
1878	3.2
1878	-1.2
1878	-3.5
1878	-4.2
1878	-3.2
1878	-0.5
1878	2.8
1878	3.5
1878	-1.0
1878	0.6
1878	0.4
1878	1.0
1878	0.8
1878	-2.4
1878	0.4
1878	1.5
1878	1.5
1878	1.8
1878	-2.9
1878	0.8
1878	0.0
1878	3.0
1878	7.0
1878	9.0
1878	4.5
1878	3.8
1878	-1.3
1878	-2.0
1878	-3.0
1878	-1.5
1878	1.5
1878	4.5
1878	1.5
1878	1.2
1878	4.7
1878	5.5
1878	7.0
1878	7.2
1878	7.0
1878	12.0
1878	9.0
1878	7.5
1878	8.2
1878	-0.3
1878	0.1
1878	3.0
1878	3.0
1878	3.0
1878	3.0
1878	5.0
1878	6.3
1878	6.6
1878	1.0
1878	0.2
1878	-0.5
1878	-1.7
1878	2.0
1878	0.5
1878	-0.2
1878	-1.3
1878	-1.5
1878	2.2
1878	8.0
1878	9.0
1878	2.6
1878	5.5
1878	9.5
1878	1.5
1878	-0.2
1878	2.8
1878	0.0
1878	0.3
1878	3.0
1878	4.5
1878	2.2
1878	3.6
1878	4.5
1878	5.0
1878	6.2
1878	8.3
1878	7.8
1878	6.8
1878	9.0
1878	2.4
1878	3.0
1878	9.2
1878	12.5
1878	15.3
1878	11.8
1878	14.8
1878	13.8
1878	13.0
1878	13.2
1878	9.3
1878	9.5
1878	15.0
1878	10.0
1878	10.2
1878	10.0
1878	14.0
1878	16.8
1878	15.0
1878	13.8
1878	12.5
1878	14.6
1878	13.0
1878	12.4
1878	10.2
1878	10.0
1878	12.2
1878	12.3
1878	10.2
1878	11.5
1878	3.8
1878	4.5
1878	8.0
1878	11.5
1878	15.0
1878	16.0
1878	17.5
1878	18.0
1878	19.0
1878	18.8
1878	18.2
1878	18.5
1878	18.3
1878	17.3
1878	16.0
1878	15.3
1878	17.8
1878	16.4
1878	17.0
1878	17.6
1878	18.2
1878	20.7
1878	20.3
1878	20.3
1878	14.8
1878	10.0
1878	15.2
1878	20.0
1878	15.4
1878	17.5
1878	17.0
1878	11.2
1878	15.2
1878	18.9
1878	21.1
1878	18.2
1878	18.8
1878	20.0
1878	20.2
1878	17.0
1878	16.8
1878	15.0
1878	14.8
1878	18.6
1878	18.7
1878	19.8
1878	20.2
1878	24.6
1878	25.7
1878	23.8
1878	26.3
1878	25.2
1878	27.3
1878	30.3
1878	19.6
1878	15.5
1878	16.0
1878	19.5
1878	19.2
1878	18.5
1878	20.8
1878	19.0
1878	18.0
1878	19.4
1878	16.2
1878	16.8
1878	17.5
1878	17.0
1878	23.6
1878	24.0
1878	23.5
1878	25.8
1878	24.0
1878	20.0
1878	25.0
1878	21.2
1878	24.0
1878	18.3
1878	17.8
1878	22.0
1878	24.3
1878	22.5
1878	20.0
1878	19.5
1878	22.5
1878	25.0
1878	20.0
1878	24.8
1878	24.5
1878	23.0
1878	22.2
1878	26.3
1878	21.3
1878	23.0
1878	22.4
1878	24.0
1878	24.5
1878	24.5
1878	23.3
1878	24.5
1878	16.8
1878	21.0
1878	22.3
1878	16.0
1878	16.8
1878	14.0
1878	15.0
1878	17.5
1878	19.4
1878	21.5
1878	20.0
1878	20.5
1878	20.3
1878	19.0
1878	20.4
1878	19.0
1878	17.8
1878	18.3
1878	21.8
1878	19.0
1878	21.5
1878	23.0
1878	23.0
1878	21.5
1878	17.8
1878	22.0
1878	20.7
1878	20.2
1878	18.8
1878	18.6
1878	20.0
1878	17.5
1878	19.5
1878	16.3
1878	17.5
1878	14.5
1878	12.5
1878	12.4
1878	13.5
1878	14.0
1878	14.0
1878	13.0
1878	17.3
1878	13.6
1878	14.0
1878	11.0
1878	10.5
1878	7.2
1878	11.0
1878	11.0
1878	10.0
1878	9.3
1878	9.7
1878	12.7
1878	14.7
1878	16.3
1878	13.2
1878	13.4
1878	14.2
1878	13.6
1878	9.4
1878	10.0
1878	10.7
1878	11.0
1878	13.0
1878	13.0
1878	12.0
1878	10.5
1878	11.2
1878	13.1
1878	11.0
1878	11.0
1878	10.0
1878	9.9
1878	9.8
1878	9.8
1878	10.0
1878	8.2
1878	4.5
1878	2.5
1878	4.5
1878	1.6
1878	2.6
1878	1.0
1878	1.2
1878	0.5
1878	1.2
1878	1.3
1878	7.8
1878	8.2
1878	8.0
1878	7.8
1878	8.0
1878	9.0
1878	6.5
1878	7.3
1878	5.4
1878	6.4
1878	7.9
1878	4.5
1878	6.0
1878	2.5
1878	3.0
1878	8.2
1878	8.0
1878	-0.1
1878	0.0
1878	1.0
1878	3.5
1878	3.4
1878	3.3
1878	1.8
1878	2.8
1878	1.0
1878	0.5
1878	1.0
1878	-1.5
1878	0.5
1878	1.0
1878	0.8
1878	-1.0
1878	-2.2
1878	0.0
1878	-1.5
1878	0.0
1878	-1.5
1878	-2.0
1878	-6.2
1878	-8.2
1878	-1.2
1878	0.0
1878	-4.2
1878	-0.2
1878	0.2
1878	0.0
1878	0.6
1878	0.5
1878	3.2
1878	3.5
1879	4.5
1879	1.0
1879	-1.8
1879	-3.3
1879	-4.5
1879	-6.3
1879	-6.8
1879	-2.2
1879	-2.8
1879	-3.0
1879	-2.4
1879	-1.4
1879	-1.3
1879	-1.2
1879	-2.3
1879	-0.8
1879	-1.5
1879	-1.9
1879	-3.0
1879	-3.5
1879	-6.0
1879	-3.0
1879	-2.0
1879	-3.8
1879	-6.0
1879	-2.8
1879	-1.4
1879	-3.0
1879	-4.8
1879	-3.2
1879	-3.2
1879	-4.0
1879	-3.9
1879	-3.7
1879	-5.0
1879	-1.2
1879	-0.7
1879	1.5
1879	1.8
1879	3.0
1879	-5.0
1879	-1.5
1879	-2.6
1879	-3.0
1879	-5.0
1879	-1.8
1879	-5.5
1879	-12.5
1879	-12.5
1879	-10.0
1879	-10.0
1879	-5.0
1879	-0.2
1879	2.0
1879	0.0
1879	-2.0
1879	-4.6
1879	-4.2
1879	-1.5
1879	0.0
1879	0.5
1879	1.3
1879	3.0
1879	3.5
1879	4.0
1879	1.0
1879	6.2
1879	7.0
1879	5.5
1879	4.5
1879	0.6
1879	-2.6
1879	-2.5
1879	-3.0
1879	-3.8
1879	2.5
1879	3.3
1879	1.5
1879	0.0
1879	0.2
1879	-1.5
1879	-1.0
1879	0.0
1879	1.8
1879	0.0
1879	-1.5
1879	-1.0
1879	0.3
1879	3.5
1879	4.4
1879	4.0
1879	7.3
1879	7.2
1879	7.0
1879	7.2
1879	6.5
1879	8.8
1879	5.3
1879	2.3
1879	2.0
1879	0.0
1879	1.8
1879	5.2
1879	4.5
1879	5.0
1879	4.8
1879	3.5
1879	2.0
1879	2.8
1879	4.0
1879	7.0
1879	8.0
1879	1.8
1879	7.0
1879	9.0
1879	9.0
1879	7.5
1879	7.0
1879	6.0
1879	6.8
1879	7.0
1879	8.5
1879	12.0
1879	12.5
1879	17.5
1879	10.0
1879	5.0
1879	8.0
1879	8.2
1879	10.0
1879	12.0
1879	14.5
1879	16.0
1879	14.0
1879	14.0
1879	13.0
1879	15.0
1879	17.5
1879	9.5
1879	12.2
1879	18.5
1879	18.5
1879	16.0
1879	16.5
1879	20.0
1879	21.2
1879	21.2
1879	19.5
1879	21.5
1879	16.4
1879	17.0
1879	17.3
1879	20.5
1879	20.0
1879	15.5
1879	16.8
1879	16.6
1879	19.5
1879	14.5
1879	22.0
1879	25.0
1879	23.8
1879	22.3
1879	21.5
1879	17.5
1879	17.5
1879	17.0
1879	23.5
1879	24.5
1879	25.3
1879	19.2
1879	24.0
1879	22.0
1879	20.0
1879	19.8
1879	21.3
1879	24.7
1879	21.2
1879	24.0
1879	22.0
1879	21.5
1879	18.5
1879	24.0
1879	19.5
1879	24.8
1879	16.5
1879	15.0
1879	18.5
1879	18.0
1879	20.0
1879	24.0
1879	19.5
1879	21.3
1879	23.0
1879	25.0
1879	22.0
1879	21.0
1879	26.5
1879	25.0
1879	22.0
1879	23.5
1879	24.0
1879	23.0
1879	18.5
1879	20.0
1879	20.5
1879	19.5
1879	19.5
1879	22.5
1879	20.5
1879	20.5
1879	21.0
1879	21.5
1879	23.5
1879	24.8
1879	25.0
1879	23.5
1879	24.0
1879	24.5
1879	22.0
1879	22.5
1879	20.0
1879	21.0
1879	19.5
1879	20.0
1879	21.5
1879	22.0
1879	21.0
1879	20.0
1879	20.6
1879	21.8
1879	21.6
1879	23.5
1879	21.5
1879	20.0
1879	19.5
1879	20.3
1879	18.0
1879	18.8
1879	19.0
1879	17.8
1879	18.5
1879	18.5
1879	16.0
1879	15.6
1879	20.5
1879	18.0
1879	15.0
1879	15.0
1879	16.2
1879	20.0
1879	22.0
1879	15.0
1879	16.5
1879	17.0
1879	18.8
1879	18.0
1879	15.3
1879	14.5
1879	16.2
1879	16.2
1879	17.0
1879	18.5
1879	17.5
1879	16.0
1879	17.0
1879	16.0
1879	16.0
1879	13.5
1879	14.0
1879	15.0
1879	16.0
1879	15.0
1879	14.8
1879	14.5
1879	14.0
1879	11.5
1879	8.0
1879	12.0
1879	11.6
1879	13.0
1879	13.7
1879	10.0
1879	9.5
1879	11.5
1879	12.4
1879	6.0
1879	7.0
1879	4.0
1879	5.8
1879	7.5
1879	7.0
1879	8.5
1879	7.0
1879	8.0
1879	7.0
1879	7.4
1879	11.0
1879	10.0
1879	8.3
1879	8.5
1879	8.0
1879	6.6
1879	3.0
1879	5.0
1879	7.0
1879	5.0
1879	5.0
1879	3.4
1879	4.0
1879	4.0
1879	6.5
1879	8.0
1879	8.5
1879	4.0
1879	6.0
1879	6.5
1879	3.0
1879	2.0
1879	4.2
1879	3.0
1879	2.0
1879	1.0
1879	0.0
1879	2.0
1879	5.0
1879	4.2
1879	3.2
1879	-1.5
1879	-3.0
1879	0.0
1879	-1.5
1879	-2.0
1879	-8.0
1879	-9.5
1879	-13.0
1879	-12.6
1879	-10.0
1879	-5.0
1879	-4.0
1879	-4.0
1879	-2.5
1879	2.0
1879	3.0
1879	0.0
1879	-2.0
1879	0.0
1879	3.0
1879	4.0
1879	5.0
1879	4.5
1879	3.0
1879	2.0
1879	2.0
1879	1.0
1879	4.0
1879	4.0
1879	4.0
1879	6.2
1879	-1.6
1879	-1.0
1879	4.0
1879	5.0
1879	3.0
1879	2.0
1880	2.0
1880	5.0
1880	4.0
1880	3.0
1880	2.5
1880	3.0
1880	2.5
1880	4.4
1880	2.0
1880	2.0
1880	-1.0
1880	-1.0
1880	0.0
1880	-2.0
1880	-2.5
1880	-3.0
1880	-6.4
1880	-6.5
1880	-7.0
1880	0.2
1880	2.0
1880	1.0
1880	1.5
1880	-0.8
1880	-2.0
1880	-2.4
1880	1.0
1880	2.4
1880	3.0
1880	1.3
1880	6.0
1880	9.3
1880	8.0
1880	6.2
1880	6.0
1880	6.5
1880	3.5
1880	3.0
1880	3.4
1880	3.5
1880	3.5
1880	4.0
1880	3.0
1880	3.5
1880	1.6
1880	0.0
1880	2.0
1880	-4.0
1880	-4.2
1880	-3.2
1880	3.0
1880	3.0
1880	-3.0
1880	0.0
1880	-2.0
1880	7.4
1880	3.0
1880	1.0
1880	nan
1880	3.0
1880	3.5
1880	4.0
1880	4.0
1880	4.6
1880	1.5
1880	1.0
1880	7.0
1880	0.5
1880	4.0
1880	6.0
1880	8.5
1880	4.0
1880	1.4
1880	2.0
1880	5.5
1880	6.0
1880	5.5
1880	2.4
1880	5.0
1880	9.0
1880	6.5
1880	6.0
1880	9.4
1880	14.0
1880	8.3
1880	12.4
1880	6.8
1880	4.5
1880	10.0
1880	5.0
1880	8.0
1880	3.0
1880	6.0
1880	-1.0
1880	0.0
1880	3.4
1880	4.5
1880	4.0
1880	6.0
1880	4.0
1880	10.8
1880	13.0
1880	11.0
1880	14.3
1880	14.4
1880	12.3
1880	9.0
1880	12.5
1880	12.0
1880	13.0
1880	18.5
1880	17.3
1880	16.4
1880	15.0
1880	10.0
1880	11.2
1880	9.0
1880	8.0
1880	4.0
1880	6.2
1880	12.8
1880	11.4
1880	14.2
1880	17.0
1880	19.4
1880	18.4
1880	19.3
1880	13.0
1880	10.0
1880	12.0
1880	10.0
1880	8.0
1880	12.0
1880	17.0
1880	23.2
1880	19.0
1880	9.0
1880	7.0
1880	6.0
1880	9.2
1880	10.5
1880	15.0
1880	15.2
1880	15.4
1880	14.4
1880	14.0
1880	17.2
1880	26.4
1880	25.0
1880	20.0
1880	15.2
1880	17.0
1880	24.5
1880	25.4
1880	25.2
1880	23.0
1880	13.0
1880	12.0
1880	15.4
1880	16.0
1880	15.8
1880	14.3
1880	22.0
1880	20.0
1880	19.6
1880	19.2
1880	18.5
1880	25.0
1880	27.6
1880	30.2
1880	19.0
1880	21.4
1880	24.0
1880	23.3
1880	23.0
1880	17.0
1880	21.0
1880	23.4
1880	20.4
1880	23.0
1880	24.0
1880	22.4
1880	24.0
1880	23.5
1880	24.0
1880	25.0
1880	20.8
1880	22.8
1880	23.3
1880	25.2
1880	25.3
1880	28.0
1880	26.0
1880	23.0
1880	25.0
1880	27.5
1880	27.2
1880	26.0
1880	28.4
1880	19.0
1880	19.0
1880	19.5
1880	18.8
1880	19.5
1880	20.0
1880	19.6
1880	20.8
1880	19.0
1880	22.0
1880	23.0
1880	23.6
1880	22.5
1880	22.0
1880	21.0
1880	21.8
1880	22.0
1880	22.5
1880	22.2
1880	19.0
1880	22.0
1880	23.0
1880	22.0
1880	25.0
1880	27.0
1880	24.8
1880	25.0
1880	24.5
1880	26.0
1880	25.0
1880	24.0
1880	23.0
1880	25.5
1880	27.0
1880	25.5
1880	23.2
1880	23.0
1880	23.8
1880	20.0
1880	19.0
1880	23.0
1880	22.8
1880	23.2
1880	25.0
1880	25.0
1880	25.0
1880	24.5
1880	20.0
1880	21.3
1880	24.5
1880	24.6
1880	20.8
1880	19.0
1880	15.0
1880	17.0
1880	18.0
1880	16.6
1880	18.4
1880	18.6
1880	17.0
1880	16.8
1880	16.0
1880	16.0
1880	18.0
1880	18.0
1880	16.8
1880	18.0
1880	16.0
1880	14.2
1880	15.0
1880	15.0
1880	16.0
1880	17.0
1880	15.0
1880	11.0
1880	9.5
1880	5.4
1880	7.5
1880	3.4
1880	7.0
1880	7.2
1880	6.8
1880	7.0
1880	8.0
1880	8.0
1880	7.0
1880	9.5
1880	11.0
1880	11.0
1880	5.2
1880	6.0
1880	7.0
1880	9.8
1880	1.2
1880	2.0
1880	1.0
1880	-1.0
1880	0.0
1880	2.0
1880	0.0
1880	-1.0
1880	-1.5
1880	-2.0
1880	0.0
1880	-2.0
1880	0.0
1880	-3.0
1880	-4.2
1880	2.0
1880	5.0
1880	6.0
1880	4.0
1880	7.0
1880	1.5
1880	-2.0
1880	0.0
1880	2.0
1880	5.0
1880	6.0
1880	6.8
1880	2.8
1880	6.0
1880	5.0
1880	4.0
1880	0.2
1880	-3.0
1880	0.0
1880	-2.6
1880	2.4
1880	2.0
1880	4.0
1880	5.0
1880	7.0
1880	7.0
1880	9.0
1880	6.0
1880	4.4
1880	1.0
1880	-5.0
1880	-3.0
1880	-2.8
1880	1.0
1880	3.0
1880	7.0
1880	6.2
1880	-1.0
1880	-1.0
1880	0.5
1880	-1.0
1880	-3.4
1880	-5.0
1880	-5.0
1880	-1.6
1880	-4.8
1880	2.0
1880	2.3
1880	2.0
1880	-2.0
1880	-7.2
1880	-2.0
1880	0.5
1880	0.4
1880	-5.0
1880	-7.2
1880	1.0
1880	3.0
1880	2.6
1881	0.0
1881	4.2
1881	4.0
1881	5.0
1881	1.0
1881	-1.0
1881	1.4
1881	0.0
1881	-1.0
1881	-3.0
1881	-10.0
1881	-11.2
1881	-15.5
1881	-13.5
1881	-5.0
1881	-6.0
1881	-10.8
1881	-11.0
1881	-17.0
1881	-14.8
1881	-9.0
1881	-7.5
1881	-7.0
1881	-7.0
1881	0.0
1881	2.5
1881	-3.0
1881	-1.5
1881	-2.0
1881	-2.0
1881	0.5
1881	0.4
1881	-3.0
1881	-7.8
1881	-6.0
1881	0.4
1881	1.0
1881	-10.5
1881	-2.6
1881	-4.0
1881	-9.0
1881	-9.0
1881	-8.0
1881	-7.5
1881	-7.5
1881	-5.4
1881	-3.5
1881	0.8
1881	0.0
1881	-3.0
1881	-6.2
1881	-4.5
1881	-5.0
1881	-3.4
1881	0.0
1881	-4.5
1881	-5.0
1881	-8.5
1881	-5.6
1881	-8.0
1881	-8.0
1881	-5.0
1881	-7.0
1881	-7.0
1881	-6.0
1881	-9.0
1881	-5.4
1881	-5.6
1881	-2.8
1881	-2.0
1881	-4.0
1881	-3.0
1881	-0.5
1881	-1.0
1881	3.6
1881	4.5
1881	8.0
1881	6.0
1881	-2.0
1881	-3.5
1881	-3.0
1881	-2.8
1881	-0.2
1881	3.2
1881	0.0
1881	0.0
1881	2.6
1881	2.6
1881	0.0
1881	-0.6
1881	1.0
1881	-3.4
1881	-0.8
1881	1.0
1881	1.8
1881	3.8
1881	-0.4
1881	2.0
1881	4.0
1881	6.5
1881	8.2
1881	10.0
1881	9.4
1881	10.8
1881	11.8
1881	13.8
1881	8.8
1881	10.6
1881	5.0
1881	1.5
1881	2.0
1881	5.0
1881	3.0
1881	7.0
1881	7.2
1881	11.0
1881	11.4
1881	2.0
1881	6.0
1881	7.8
1881	5.0
1881	3.6
1881	2.0
1881	3.4
1881	9.0
1881	10.0
1881	13.8
1881	11.0
1881	3.2
1881	7.0
1881	10.0
1881	14.2
1881	16.5
1881	17.8
1881	16.6
1881	13.4
1881	14.8
1881	9.8
1881	11.0
1881	15.0
1881	16.0
1881	16.0
1881	21.0
1881	24.0
1881	24.2
1881	19.8
1881	20.0
1881	13.2
1881	17.2
1881	24.6
1881	21.2
1881	20.6
1881	21.0
1881	24.0
1881	21.0
1881	15.5
1881	19.8
1881	21.0
1881	17.8
1881	12.0
1881	7.5
1881	4.5
1881	9.5
1881	10.0
1881	11.0
1881	13.2
1881	16.5
1881	24.0
1881	23.0
1881	25.5
1881	24.0
1881	21.2
1881	25.2
1881	22.0
1881	20.6
1881	23.0
1881	21.0
1881	22.0
1881	16.8
1881	23.5
1881	22.0
1881	23.2
1881	24.0
1881	24.5
1881	19.0
1881	23.0
1881	20.5
1881	21.0
1881	14.0
1881	12.0
1881	19.5
1881	23.0
1881	27.0
1881	26.0
1881	22.0
1881	26.0
1881	24.2
1881	23.0
1881	17.0
1881	23.0
1881	21.0
1881	21.0
1881	22.5
1881	23.0
1881	23.8
1881	22.5
1881	21.0
1881	17.0
1881	17.0
1881	18.5
1881	19.8
1881	21.0
1881	18.0
1881	20.0
1881	21.0
1881	19.2
1881	21.0
1881	24.0
1881	21.0
1881	22.0
1881	23.0
1881	20.0
1881	18.8
1881	18.0
1881	17.2
1881	16.0
1881	17.0
1881	18.0
1881	18.0
1881	19.0
1881	19.6
1881	17.0
1881	16.0
1881	16.0
1881	18.2
1881	17.8
1881	12.5
1881	17.2
1881	19.0
1881	15.5
1881	18.8
1881	16.2
1881	15.2
1881	16.8
1881	13.2
1881	19.8
1881	13.0
1881	14.8
1881	15.5
1881	19.0
1881	19.5
1881	19.0
1881	16.0
1881	13.2
1881	13.8
1881	14.0
1881	14.0
1881	16.0
1881	15.4
1881	12.5
1881	14.5
1881	15.0
1881	12.0
1881	12.0
1881	10.5
1881	10.5
1881	13.2
1881	13.6
1881	12.6
1881	13.0
1881	12.5
1881	13.0
1881	13.6
1881	12.2
1881	10.0
1881	7.8
1881	8.0
1881	10.0
1881	10.5
1881	11.5
1881	11.0
1881	12.6
1881	11.2
1881	12.2
1881	11.0
1881	8.8
1881	9.0
1881	10.8
1881	8.5
1881	7.0
1881	7.0
1881	6.0
1881	8.0
1881	3.2
1881	4.0
1881	4.5
1881	7.0
1881	3.2
1881	0.0
1881	2.8
1881	1.0
1881	-1.0
1881	-1.5
1881	2.5
1881	2.0
1881	2.4
1881	0.8
1881	0.5
1881	2.4
1881	2.5
1881	2.4
1881	2.5
1881	5.4
1881	6.8
1881	6.4
1881	6.5
1881	7.8
1881	6.5
1881	8.0
1881	10.0
1881	8.6
1881	5.4
1881	0.0
1881	7.0
1881	9.0
1881	8.8
1881	6.5
1881	7.5
1881	7.8
1881	6.0
1881	9.0
1881	7.0
1881	10.0
1881	6.8
1881	1.0
1881	3.0
1881	3.0
1881	2.0
1881	3.2
1881	2.4
1881	3.0
1881	3.2
1881	2.0
1881	3.0
1881	3.2
1881	0.4
1881	-1.0
1881	1.0
1881	1.2
1881	1.2
1881	1.5
1881	5.0
1881	3.0
1881	5.0
1881	3.0
1881	0.8
1881	-1.2
1881	-3.5
1881	-1.4
1881	8.8
1881	11.0
1881	8.8
1881	6.5
1881	8.0
1881	5.5
1882	2.0
1882	3.0
1882	6.5
1882	7.0
1882	1.2
1882	3.0
1882	6.0
1882	4.2
1882	2.8
1882	2.2
1882	5.0
1882	-1.0
1882	1.0
1882	3.5
1882	-2.0
1882	1.4
1882	2.5
1882	3.5
1882	6.4
1882	7.2
1882	6.2
1882	3.0
1882	3.8
1882	8.0
1882	8.6
1882	7.0
1882	5.4
1882	5.0
1882	4.4
1882	1.0
1882	-0.5
1882	-1.0
1882	2.0
1882	4.0
1882	4.2
1882	3.8
1882	2.0
1882	-2.8
1882	-6.0
1882	1.8
1882	3.0
1882	4.8
1882	3.0
1882	6.8
1882	7.2
1882	2.6
1882	1.0
1882	-2.2
1882	0.0
1882	1.8
1882	2.8
1882	1.8
1882	5.8
1882	5.0
1882	3.5
1882	6.0
1882	9.2
1882	9.0
1882	-5.4
1882	-7.0
1882	-2.0
1882	-5.5
1882	0.2
1882	3.5
1882	7.0
1882	0.0
1882	3.8
1882	7.5
1882	8.8
1882	6.0
1882	7.2
1882	9.8
1882	12.5
1882	7.0
1882	12.2
1882	8.0
1882	2.0
1882	5.5
1882	9.8
1882	11.5
1882	7.2
1882	7.0
1882	6.0
1882	3.8
1882	8.0
1882	5.2
1882	8.0
1882	7.0
1882	2.0
1882	4.0
1882	4.0
1882	6.8
1882	6.0
1882	7.0
1882	8.8
1882	9.0
1882	9.0
1882	9.2
1882	9.0
1882	10.2
1882	3.6
1882	3.0
1882	3.2
1882	5.0
1882	4.0
1882	5.5
1882	4.4
1882	5.0
1882	4.5
1882	9.0
1882	15.0
1882	14.5
1882	9.0
1882	18.8
1882	14.0
1882	12.8
1882	14.8
1882	11.0
1882	16.0
1882	13.2
1882	14.5
1882	14.0
1882	16.0
1882	15.0
1882	13.0
1882	15.0
1882	12.5
1882	15.0
1882	9.5
1882	10.0
1882	13.2
1882	9.8
1882	5.8
1882	8.0
1882	8.2
1882	8.5
1882	9.8
1882	13.0
1882	17.0
1882	16.0
1882	19.8
1882	23.8
1882	22.5
1882	21.8
1882	22.0
1882	20.5
1882	22.5
1882	21.5
1882	21.8
1882	19.0
1882	18.0
1882	16.0
1882	19.0
1882	21.0
1882	22.0
1882	20.0
1882	21.5
1882	23.0
1882	19.0
1882	20.0
1882	16.0
1882	16.5
1882	17.0
1882	13.0
1882	11.8
1882	16.5
1882	18.2
1882	17.5
1882	19.0
1882	17.0
1882	22.0
1882	21.5
1882	20.0
1882	23.0
1882	25.0
1882	26.8
1882	29.2
1882	28.5
1882	27.4
1882	17.5
1882	18.0
1882	22.2
1882	25.0
1882	26.5
1882	22.0
1882	21.8
1882	22.0
1882	16.0
1882	19.0
1882	24.5
1882	15.0
1882	14.0
1882	22.0
1882	22.2
1882	21.2
1882	24.0
1882	27.0
1882	29.0
1882	29.5
1882	24.0
1882	23.0
1882	23.0
1882	22.5
1882	23.0
1882	24.0
1882	23.0
1882	22.0
1882	21.4
1882	22.2
1882	24.0
1882	26.0
1882	26.2
1882	23.4
1882	20.0
1882	21.0
1882	17.5
1882	19.2
1882	20.0
1882	16.8
1882	23.0
1882	23.0
1882	26.0
1882	26.0
1882	27.0
1882	29.5
1882	26.5
1882	27.5
1882	26.0
1882	26.0
1882	28.8
1882	28.0
1882	27.0
1882	24.5
1882	21.5
1882	19.2
1882	18.0
1882	17.0
1882	19.0
1882	20.0
1882	19.0
1882	19.0
1882	17.0
1882	14.2
1882	16.5
1882	15.0
1882	20.5
1882	19.8
1882	18.0
1882	16.4
1882	17.5
1882	18.5
1882	16.5
1882	14.5
1882	19.0
1882	18.2
1882	19.0
1882	20.0
1882	20.5
1882	21.0
1882	19.6
1882	20.0
1882	20.0
1882	13.0
1882	13.0
1882	13.2
1882	16.0
1882	13.0
1882	13.0
1882	13.2
1882	12.5
1882	12.4
1882	15.2
1882	15.0
1882	14.2
1882	15.0
1882	15.2
1882	15.0
1882	14.4
1882	12.0
1882	10.2
1882	12.0
1882	9.6
1882	8.5
1882	8.0
1882	10.0
1882	6.0
1882	6.5
1882	8.0
1882	6.5
1882	6.0
1882	5.5
1882	7.0
1882	8.5
1882	8.8
1882	8.2
1882	6.2
1882	7.0
1882	8.0
1882	10.0
1882	7.2
1882	6.0
1882	9.5
1882	9.2
1882	8.5
1882	7.2
1882	7.0
1882	5.8
1882	8.0
1882	8.0
1882	8.0
1882	8.0
1882	5.0
1882	6.0
1882	2.0
1882	1.0
1882	0.0
1882	-0.5
1882	0.4
1882	-1.0
1882	0.0
1882	-2.0
1882	0.0
1882	0.0
